v_R_System.Name0,v_GS_NETWORK_ADAPTER_CONFIGURATION.MACAddress0,v_GS_OPERATING_SYSTEM.Caption0,v_R_System.Resource_Domain_OR_Workgr0,v_GS_NETWORK_ADAPTER_CONFIGURATION.IPAddress0,v_GS_PC_BIOS.SerialNumber0,v_GS_SYSTEM_ENCLOSURE.ChassisTypes0,v_R_System.Client_Version0,v_R_System.FQDN,v_GS_NETWORK_ADAPTER_CONFIGURATION.DNSHostName0,v_GS_WORKSTATION_STATUS.LastHWScan,v_GS_COMPUTER_SYSTEM.UserName0,v_R_System.ResourceID,v_GS_COMPUTER_SYSTEM_PRODUCT.UUID0,v_GS_Operating_Status
WS-IT647,71:C6:78:80:5D:59,Win Srv 2022 Standard,FABRIKAM,10.1.10.203,VIWCDS8,3,5.00.9049.1000,ws-it647.fabrikam.local,ws-it647,29-03-2025 17:24,FABRIKAM\tiffany.rose,,,Operational
WS-IT499,94:54:B1:CA:8B:8B,Win Srv 2022 Standard,CONTOSO,10.1.10.202,WLFRQ0D6489E4I7XP7RH,5,5.00.9040.1001,ws-it499.contoso.local,ws-it499,19-04-2025 11:33,CONTOSO\jeremy.trevino,16740512,D13C8E64-6D62-4727-A3CE-C0C6DBE0F850,Operational
WS-IT402,7C:18:C4:3A:D3:5E,Windows Server 2019 Standard,CONTOSO,10.1.10.201,CNX30F3PPC,15,5.00.9049.1000,ws-it402.contoso.local,ws-it402,25-03-2025 11:10,FABRIKAM\rebecca.goodwin,16772979,5025818D-8CBB-4111-A0DA-DB3193890995,Operational
LT-IT056,7D:EE:47:FE:01:09,Win Srv 2022 Standard,CORP,10.1.21.16,10TDLLU,8,5.00.9049.1000,lt-it056.corp.local,lt-it056,29-03-2025 16:49,FABRIKAM\benjamin.vega,16723191,82BD6855-4A16-4918-B5FA-2328FF589B89,Operational
TB-IT09,95:A2:F1:5D:D6:9B,Win Srv 2022 Standard,CORP,10.1.31.15,5LC06WSUW882OUSUPYQJ,11,5.00.9049.1000,tb-it09.corp.local,tb-it09,26-03-2025 11:28,CONTOSO\ariel.tran,16755545,90547E9C-6233-4E77-A419-ED86C69F0F7A,Operational
WS-IT313,CC:EB:BB:A8:49:EC,Windows Server 2022 Std,FABRIKAM,10.1.10.200,LENOVO2E6Q3CSMWZISJ9GU6OM8,4,5.00.9049.1000,ws-it313.fabrikam.local,ws-it313,,FABRIKAM\stephanie.mccoy,16743306,3191E018-4DD1-4DF1-8A33-9B4E4FC2F24C,Operational
WS-IT022,51:EA:60:C7:B7:82,Win Srv 2022 Standard,CONTOSO,10.1.10.177,LENOVO6IGEE0EP0M522BRNJ6FF,7,5.00.9049.1000,ws-it022.contoso.local,ws-it022,30-03-2025 11:56,CONTOSO\jodi.hunt,16708429,1D7B59A5-75A4-4FD3-B0FB-7AB17F373111,Operational
LT-IT096,3D:65:34:73:7A:A2,Windows Server 2019 Standard,FABRIKAM,10.1.21.15,LENOVOIB59NGEXA17XGN66FWAH,9,5.00.9049.1000,lt-it096.fabrikam.local,lt-it096,04-04-2025 10:10,FABRIKAM\angela.raymond,16765188,3EDFD751-A231-4621-85E5-DD91614F64C7,Operational
WS-IT117,D0:A2:D9:29:B8:15,Windows Server 2019 Standard,FABRIKAM,10.1.10.178,LENOVOXDQ1K0WD2Z6PDBQ6HVUF,7,5.00.9049.1000,ws-it117.fabrikam.local,ws-it117,12-04-2025 08:02,CORP\amanda.wilkinson,16718716,EE693269-AB80-4061-A017-88EDF28C6FF2,Operational
WS-IT386,,Windows Server 2019 Standard,CONTOSO,10.1.10.179,ZMBNAUA,15,5.00.9040.1001,ws-it386.contoso.local,ws-it386,12-04-2025 09:02,CORP\holly.hill,16770833,A132C634-958A-43C4-9ECB-AB0902A07F6B,Operational
WS-IT607,FD:FB:35:90:A9:5F,Win Srv 2022 Standard,FABRIKAM,10.1.10.176,2QAZ906I2L,17,5.00.9049.1000,ws-it607.fabrikam.local,ws-it607,26-03-2025 15:33,CONTOSO\donna.lara,16710913,512C0438-B47F-4888-9550-B86A35FD8961,Operational
LT-IT038,F8:04:13:E0:F4:30,Windows Server 2019 Standard,CORP,10.1.21.14,0G6WU98,14,5.00.9040.1001,lt-it038.corp.local,lt-it038,03-04-2025 15:15,FABRIKAM\tina.newman,16752343,F84E37E0-0249-4ED8-92D5-C54585BE9704,Operational
WS-IT608,DD:F6:D7:F1:D6:B2,Win Srv 2022 Standard,CORP,10.1.10.175,CYKGPJ1399,7,5.00.9049.1000,ws-it608.corp.local,ws-it608,06-04-2025 19:10,CORP\barry.lucas,16769661,3D4332D8-DED5-4343-A56D-243548FF7ADD,Operational
WS-IT164,D4:44:FF:ED:42:B2,Windows Server 2019 Standard,CORP,10.1.10.174,7T490E7,4,5.00.9049.1000,ws-it164.corp.local,ws-it164,11-04-2025 11:28,FABRIKAM\larry.collins,16717742,731A090A-272A-4B71-8624-A691487DDA70,Operational
WS-IT368,,Windows Server 2019 Standard,FABRIKAM,10.1.10.173,70PI7LL,4,5.00.9049.1000,ws-it368.fabrikam.local,ws-it368,24-03-2025 13:31,FABRIKAM\melanie.smith,16715167,0CDD4173-DE64-4269-A7A4-71C2FDEB7B5A,Operational
WS-IT516,48:50:CC:C6:BF:03,Windows Server 2019 Standard,FABRIKAM,,8LIRI8U,6,5.00.9049.1000,ws-it516.fabrikam.local,ws-it516,20-04-2025 13:49,FABRIKAM\ashley.cooper,16796341,,Operational
WS-IT163,75:EB:0F:F7:87:15,Win Srv 2022 Standard,CORP,10.1.10.171,H13MSKNHA8,17,5.00.9049.1000,,ws-it163,27-03-2025 11:09,CONTOSO\tami.clark,16739548,,Operational
LT-IT140,CD:9A:13:68:AD:B5,Windows Server 2019 Standard,FABRIKAM,10.1.21.13,I813B9M2XPFY5ZB3RFC7,10,,lt-it140.fabrikam.local,lt-it140,28-03-2025 08:52,FABRIKAM\joseph.rojas,16791507,84C8B711-B172-46E9-8958-707639E522BB,Operational
WS-IT026,5C:16:00:3D:24:D4,Windows Server 2019 Standard,CORP,10.1.10.170,LENOVO4K5ILTWEN2OT2VC9F1P3,15,5.00.9049.1000,ws-it026.corp.local,ws-it026,11-04-2025 07:21,CONTOSO\krystal.kelly,16766640,FEDDF43B-8C9E-4A4E-BEFF-51DF1DDDC7C5,Operational
WS-IT698,74:3F:CD:AF:CD:CA,Windows Server 2019 Standard,FABRIKAM,10.1.10.187,X0CS5XO561,15,5.00.9049.1000,ws-it698.fabrikam.local,ws-it698,27-03-2025 12:58,FABRIKAM\kenneth.lane,16791405,5F9F4B98-C569-40B6-BFA5-6607107B632A,Operational
WS-IT437,15:69:43:A1:08:49,Windows Server 2019 Standard,CONTOSO,10.1.10.188,5W9XH2H,6,5.00.9049.1000,ws-it437.contoso.local,ws-it437,01-04-2025 11:58,,16763746,E05A794C-B6D7-478D-80E3-490A2AD84555,Operational
LT-IT040,95:20:10:7B:4A:DF,Windows Server 2019 Standard,FABRIKAM,10.1.21.12,FV3Y0353DB,9,5.00.9049.1000,lt-it040.fabrikam.local,lt-it040,23-03-2025 12:14,CORP\douglas.cox,16743317,77689B11-4354-4C95-9846-F3965E9086B4,Operational
LT-IT011,E0:00:0C:2B:EC:71,Windows Server 2022 Std,CONTOSO,10.1.21.11,S3H4ON4CHX,14,5.00.9049.1000,lt-it011.contoso.local,lt-it011,,,16733656,,Operational
LT-IT319,91:5D:53:F2:BB:CF,Windows Server 2019 Standard,CORP,10.1.21.10,IRFS5AZ1CG2KB93DZO99,14,5.00.9049.1000,lt-it319.corp.local,lt-it319,21-04-2025 07:51,CORP\stephanie.mcgee,16740138,951F4C58-C354-430A-ABB5-A0DDF01A2C1F,Operational
WS-IT670,,Win Srv 2022 Standard,CORP,10.1.10.186,KKS9X9SDQP,17,5.00.9049.1000,ws-it670.corp.local,ws-it670,04-04-2025 07:07,CONTOSO\richard.lane,16743824,D17F2D25-0F92-4CA8-AEAA-8D87D37BF006,Operational
LT-IT314,B9:BF:24:3E:F9:BE,Windows Server 2022 Std,CORP,10.1.20.170,2QNP0O46H47UN41EYH8W,8,5.00.9049.1000,lt-it314.corp.local,lt-it314,15-04-2025 13:44,FABRIKAM\alexandra.saunders,16775491,,Operational
TB-IT29,75:EC:0F:53:53:42,Windows Server 2019 Standard,FABRIKAM,10.1.31.14,N4XZQOLFXVER0KYQTCNR,14,5.00.9049.1000,tb-it29.fabrikam.local,tb-it29,07-04-2025 09:17,,16724151,D47C6540-5C67-4F51-9A41-3B3BDE774935,Operational
WS-IT253,4C:5B:4D:82:E8:DB,Windows Server 2022 Std,FABRIKAM,10.1.10.184,WFNFQL1CYH,,5.00.9040.1001,ws-it253.fabrikam.local,ws-it253,13-04-2025 14:41,FABRIKAM\jamie.weber,16786978,5C19679C-0FEA-4F65-802D-77B7F770B8C8,Operational
WS-IT685,D0:F4:F4:C7:45:87,Windows Server 2019 Standard,CONTOSO,10.1.10.183,WRUQ75C,4,5.00.9049.1000,ws-it685.contoso.local,ws-it685,17-04-2025 19:55,FABRIKAM\donald.small,16734167,1D4C47C0-066F-4CA7-9593-779777BAAF76,Operational
WS-IT373,35:E4:B7:54:B2:24,Windows Server 2022 Std,CONTOSO,10.1.10.182,Z3QTKVGNA2,3,5.00.9049.1000,ws-it373.contoso.local,ws-it373,16-04-2025 08:19,CONTOSO\taylor.ruiz,16744949,1C8CF4D4-A093-4538-854A-33EE2721AE7B,Operational
WS-IT587,D4:57:93:F0:12:73,Windows Server 2022 Std,CONTOSO,10.1.10.181,6DZNNDZ,3,5.00.9049.1000,ws-it587.contoso.local,ws-it587,30-03-2025 13:40,FABRIKAM\david.figueroa,16739840,9ECA7B08-52DB-4DF5-AF4E-FD30A9492F29,Operational
WS-IT487,2D:3B:15:78:FE:8C,Windows Server 2019 Standard,CONTOSO,10.1.10.180,YWHELEM,3,5.00.9049.1000,ws-it487.contoso.local,ws-it487,14-04-2025 14:50,CORP\ashley.brown,16789917,0C0CC992-9757-45D8-861D-54CACC1F0CC3,Operational
WS-IT564,1D:6F:04:D7:B0:2F,Windows Server 2019 Standard,FABRIKAM,10.1.10.197,RTN6MAK3L9,7,5.00.9040.1001,ws-it564.fabrikam.local,ws-it564,09-04-2025 10:30,CONTOSO\madison.burton,,44D46AE5-1BD2-4822-B1C5-F73089DD02E0,Operational
,24:8F:86:9F:EF:B5,Windows Server 2022 Std,CORP,10.1.20.187,M500XWC,9,5.00.9049.1000,lt-it213.corp.local,lt-it213,11-04-2025 18:31,CORP\stephen.miller,16786837,2F555F21-70BE-4444-B1AE-214590C0DEE6,Operational
WS-IT318,10:8B:AD:7D:CC:18,Windows Server 2019 Standard,FABRIKAM,10.1.10.198,3Y73TT1,5,5.00.9049.1000,ws-it318.fabrikam.local,ws-it318,08-04-2025 17:20,CONTOSO\kevin.curtis,16755120,B81CB878-F671-4A17-AFDE-552371B6E3E3,Operational
WS-IT500,08:8C:77:AA:C8:E8,Windows Server 2019 Standard,CORP,10.1.10.199,EBXWQ78Q24,5,5.00.9049.1000,ws-it500.corp.local,ws-it500,14-04-2025 14:11,CORP\steven.adams,16779463,1421BFDB-D501-4F5E-ADA8-F681D44F0766,Operational
LT-IT257,59:66:72:42:E0:DC,Windows Server 2022 Std,CORP,10.1.20.188,ES90WUYUD7,14,5.00.9049.1000,lt-it257.corp.local,lt-it257,14-04-2025 18:37,CONTOSO\haley.fleming,16742460,89371FA6-7E89-46C3-B41E-4EBC27829F5E,Operational
WS-IT383,54:21:AA:88:66:C1,Windows Server 2019 Standard,CORP,10.1.10.196,PBZ8LND,7,5.00.9049.1000,ws-it383.corp.local,ws-it383,10-04-2025 15:45,CONTOSO\cody.stone,16799470,0FECE7D9-A578-4A55-860D-37812EDFB7BF,Operational
TB-IT36,48:F9:85:E0:D6:BC,Windows Server 2019 Standard,CONTOSO,10.1.31.13,BXM7QWZ3,11,5.00.9049.1000,tb-it36.contoso.local,tb-it36,31-03-2025 17:48,CORP\kevin.meyer,16782714,5E87C6BC-7E76-4890-A11C-5940A2807835,Operational
WS-IT244,A5:DB:E8:36:0B:8D,Windows Server 2019 Standard,FABRIKAM,10.1.10.195,7ZHK56V,3,,ws-it244.fabrikam.local,ws-it244,12-04-2025 09:30,CONTOSO\kathryn.wilson,16723902,EA60468A-D197-473F-94FC-225CFDE34AE0,Operational
WS-IT204,34:A5:CD:E1:14:AC,Win Srv 2022 Standard,CORP,10.1.10.194,MZDQB3H69FQU7E67JMV4,3,5.00.9049.1000,ws-it204.corp.local,ws-it204,23-03-2025 08:37,,16776600,C1917E33-2C75-414D-9B5B-3E715D583DEE,Operational
WS-IT167,34:F9:9F:D8:A7:EA,Windows Server 2019 Standard,CORP,10.1.10.193,LENOVOS15DO1BP6QRX5XMTP3V1,4,5.00.9040.1001,ws-it167.corp.local,ws-it167,21-04-2025 12:24,,16732434,E8005003-A25B-4239-A52A-93571DD30A15,Operational
LT-IT079,24:7F:ED:21:22:9F,Win Srv 2022 Standard,CONTOSO,10.1.20.189,Y9NQ3KH,9,5.00.9049.1000,lt-it079.contoso.local,,16-04-2025 14:26,FABRIKAM\tracy.tucker,16724856,0B234267-8011-46E1-B6AF-A693C946415E,Operational
TB-IT33,ED:F0:F4:11:1C:92,Windows Server 2019 Standard,CORP,,LENOVO0QMA84009Z6JVM8MWL2W,11,5.00.9049.1000,tb-it33.corp.local,,10-04-2025 12:26,FABRIKAM\brandon.gibbs,16704934,2B5CC453-88E1-4A9C-8983-D48D7AC694A2,Operational
WS-IT021,,Windows Server 2019 Standard,FABRIKAM,10.1.10.192,10CNT0IQ6J,17,5.00.9049.1000,ws-it021.fabrikam.local,ws-it021,06-04-2025 12:32,FABRIKAM\patrick.thomas,16767648,1669E126-240B-489D-A8F9-1DA16793C17F,Operational
WS-IT229,40:E1:5B:72:46:99,Windows Server 2022 Std,CONTOSO,10.1.10.191,Q3E15D41VO,15,,ws-it229.contoso.local,ws-it229,18-04-2025 09:30,CORP\francisco.howell,16755545,857686FC-7472-4E9B-88AC-29099E0ED3E5,Operational
WS-IT568,C0:31:8F:D9:24:60,Windows Server 2022 Std,CORP,10.1.10.190,NXT7HBG,17,5.00.9049.1000,ws-it568.corp.local,ws-it568,30-03-2025 16:21,CORP\seth.collins,16780038,25741AE2-A781-497F-8489-F9A6A24774A8,Operational
WS-IT660,51:95:C0:F3:69:23,Windows Server 2019 Standard,CONTOSO,10.1.10.167,LOFHTN4,15,5.00.9049.1000,ws-it660.contoso.local,ws-it660,15-04-2025 11:57,FABRIKAM\raven.williams,16741851,5C37C0D2-695E-411B-A915-E7D3F89064B7,Operational
WS-IT496,AD:AB:C6:E1:3E:1F,Windows Server 2022 Std,FABRIKAM,10.1.10.168,EE55EJ0MJV1UBVJ6GHIP,7,5.00.9049.1000,ws-it496.fabrikam.local,ws-it496,16-04-2025 10:55,CORP\laurie.khan,16744537,316EBC84-3169-435D-9EF5-F79C1591B3B7,Operational
WS-IT462,2C:CB:83:6E:3A:80,Win Srv 2022 Standard,FABRIKAM,10.1.10.169,U6OZ4K8BLL,6,5.00.9049.1000,ws-it462.fabrikam.local,ws-it462,30-03-2025 17:34,FABRIKAM\danielle.stokes,16711763,05AD1D74-0861-411F-8444-8929F3873223,Operational
LT-IT349,88:1B:DC:5D:A3:BD,Windows Server 2022 Std,FABRIKAM,10.1.20.186,LENOVOSZPE92BCW5KW7LOXAU1R,8,5.00.9049.1000,lt-it349.fabrikam.local,lt-it349,14-04-2025 10:48,FABRIKAM\paul.collins,16763396,,Operational
LT-IT259,91:63:A9:BA:C4:00,Windows Server 2022 Std,CORP,10.1.20.185,LENOVO4FRID4KE0R5SZOMEO2G4,9,5.00.9049.1000,lt-it259.corp.local,lt-it259,04-04-2025 10:00,,16781607,8FBED8D4-E848-4D28-9FCD-3470D1138EAC,Operational
LT-IT101,98:46:4B:54:9B:5B,Windows Server 2022 Std,CONTOSO,10.1.20.184,60JYMGB7VW,10,5.00.9040.1001,lt-it101.contoso.local,lt-it101,04-04-2025 18:45,FABRIKAM\karen.casey,16700063,0F45F101-0F73-4421-9DEA-CF816757F019,Operational
WS-IT109,15:E6:F4:45:B8:07,Windows Server 2019 Standard,CORP,10.1.10.166,3S665NJ,5,5.00.9040.1001,ws-it109.corp.local,ws-it109,09-04-2025 15:42,FABRIKAM\kimberly.mosley,16721300,3F22FD03-494F-45FD-910F-72F49152409A,Operational
WS-IT618,C9:E2:2D:E9:04:54,Win Srv 2022 Standard,,,N2JEK86V9K,17,5.00.9049.1000,ws-it618.contoso.local,ws-it618,,FABRIKAM\hailey.wilson,16781443,8D47C0F8-2394-465B-B7AF-39F7E8C93E7D,Operational
,30:B6:5B:C0:65:8A,Windows Server 2019 Standard,CORP,10.1.20.183,LENOVOJBSPA7EZ826TTYMDVGP6,9,5.00.9049.1000,lt-it328.corp.local,lt-it328,17-04-2025 07:29,FABRIKAM\amanda.velazquez,16756819,A837DB65-D615-4443-A500-2CD35BE704C1,Operational
LT-IT265,E4:92:7A:8E:7F:69,Windows Server 2022 Std,FABRIKAM,10.1.20.182,0B2YC4F58P,14,5.00.9049.1000,lt-it265.fabrikam.local,lt-it265,12-04-2025 19:15,FABRIKAM\michelle.rogers,16723580,69CD611B-C7CD-41A8-A845-14BB73EDC539,Operational
,1C:88:72:58:04:CB,Windows Server 2019 Standard,CORP,10.1.20.181,IGRXGCM,9,5.00.9049.1000,lt-it114.corp.local,lt-it114,12-04-2025 07:43,CONTOSO\vanessa.hernandez,16728893,924B9CC7-6E55-4584-88D1-46342F28BD9E,Operational
WS-IT382,05:37:55:22:30:44,Windows Server 2019 Standard,CONTOSO,10.1.10.164,1OMIG6VFQCIAO0DVLT98,,5.00.9040.1001,ws-it382.contoso.local,ws-it382,08-04-2025 10:50,CORP\sean.ruiz,16796888,2B65F315-0012-4880-8668-709C8EBD4428,Operational
WS-IT325,F4:11:57:7B:AD:5B,Windows Server 2019 Standard,CORP,10.1.10.163,AGICP256B5TAFPXY5H2O,17,5.00.9049.1000,ws-it325.corp.local,ws-it325,20-04-2025 14:13,CORP\joann.scott,16754081,,Operational
WS-IT075,2C:00:79:AC:31:76,Windows Server 2019 Standard,FABRIKAM,10.1.10.161,LENOVOT69T84A5E7JZO8ZV3JLB,4,5.00.9040.1001,ws-it075.fabrikam.local,ws-it075,11-04-2025 08:09,CONTOSO\gregory.hanna,16790726,A2AB96BF-6172-44C7-94FC-7D62A8F43A2D,Operational
SRV-SQL31,C1:C6:D3:8C:89:26,Windows Server 2019 Standard,FABRIKAM,10.1.2.15,J1I7IJY,17,5.00.9049.1000,srv-sql31.fabrikam.local,srv-sql31,01-04-2025 09:54,SYSTEM,16710266,0BA13442-A73A-441E-85EA-6BEF826585CE,Operational
WS-IT336,94:75:DA:D3:55:29,Windows Server 2019 Standard,CORP,10.1.10.160,6YMUSUZ,4,5.00.9040.1001,ws-it336.corp.local,ws-it336,14-04-2025 16:29,CONTOSO\christina.smith,16700651,37D44BCE-CF78-455C-9EEC-7E0BD4D7E517,Operational
TB-IT30,81:4B:3D:64:9E:BC,Windows Server 2022 Std,FABRIKAM,,YEPIN1FB,13,5.00.9049.1000,tb-it30.fabrikam.local,tb-it30,28-03-2025 10:18,CONTOSO\james.green,16714523,AE8A0DB8-46A9-41C2-8C74-B171A6218A03,Operational
LT-IT178,C8:17:D2:18:6D:BD,Win Srv 2022 Standard,CONTOSO,10.1.20.180,GL0JOFV,14,5.00.9049.1000,lt-it178.contoso.local,lt-it178,10-04-2025 16:19,CORP\lisa.wilson,16761898,F615590F-0928-4314-A61C-D5741387075C,Operational
WS-IT309,B4:DE:A7:A3:AD:9B,Win Srv 2022 Standard,CORP,10.1.10.157,LENOVO6O4FWV7HP4WND2TSJ8SV,5,5.00.9049.1000,ws-it309.corp.local,ws-it309,11-04-2025 11:36,CONTOSO\christina.lewis,16746303,BFE64CEF-F95F-435F-B89B-8527D6391B3F,Operational
TB-IT28,AD:1E:EE:95:35:C4,Windows Server 2019 Standard,CONTOSO,10.1.31.10,ZTQU5YOC,13,5.00.9049.1000,tb-it28.contoso.local,tb-it28,28-03-2025 11:30,FABRIKAM\gloria.blair,16759520,B2F5DD10-170A-4BFC-983B-D0EB8ADE40AE,Operational
LT-IT145,E8:42:8E:81:39:1E,Windows Server 2019 Standard,CORP,10.1.20.197,LENOVOMSPVAIU8RB1W4XKM33J7,9,5.00.9040.1001,lt-it145.corp.local,lt-it145,21-04-2025 12:05,FABRIKAM\christina.gutierrez,,1CF82642-B5AC-4812-B474-E0CAF705D824,Operational
WS-IT602,75:20:C2:C4:F1:40,Windows Server 2019 Standard,CORP,10.1.10.158,LENOVOU21E07KLQ70FV74TW7ZJ,4,5.00.9049.1000,ws-it602.corp.local,ws-it602,10-04-2025 19:07,CONTOSO\aaron.santana,16702337,C8E14DEF-942B-4C12-AC80-641B5E22085A,Operational
LT-IT108,2D:E4:82:01:91:92,Windows Server 2019 Standard,CONTOSO,10.1.20.198,JFF9QSVM25,9,5.00.9049.1000,lt-it108.contoso.local,lt-it108,,FABRIKAM\michael.romero,16750426,6D450AF6-A57F-4C2A-AA24-1DC60792C9CD,Operational
,2C:F1:49:12:A2:16,Win Srv 2022 Standard,FABRIKAM,10.1.10.156,ZTL8WKKS00,3,5.00.9049.1000,ws-it590.fabrikam.local,,15-04-2025 13:24,,16713526,582F3026-F17B-43C7-86EA-F5B213681221,Operational
WS-IT444,28:E7:D1:22:F2:C3,Windows Server 2019 Standard,FABRIKAM,10.1.10.155,S83EHIJ,17,5.00.9040.1001,ws-it444.fabrikam.local,ws-it444,26-03-2025 14:25,CORP\andrew.murphy,16728241,A9008CEF-8787-4797-B1A9-510686B360C2,Operational
WS-IT562,50:DD:29:A3:10:60,Windows Server 2019 Standard,CORP,10.1.10.154,BQ1YOM0,7,5.00.9040.1001,ws-it562.corp.local,ws-it562,11-04-2025 16:39,CORP\christopher.delgado,16793156,8438D146-952F-4CED-B701-2CF6C6A3A94D,Operational
WS-IT169,81:AC:6C:6A:90:31,Windows Server 2019 Standard,CORP,10.1.10.153,LL2RIOUCFZ,4,5.00.9049.1000,ws-it169.corp.local,ws-it169,28-03-2025 19:45,CONTOSO\travis.luna,16766220,54DCE215-BC30-4FCC-A622-19E24BE33D96,Operational
LT-IT345,AC:9C:D7:3E:12:1D,Windows Server 2019 Standard,CORP,10.1.20.199,0SIZUHV,14,5.00.9040.1001,lt-it345.corp.local,lt-it345,05-04-2025 15:24,,16755534,8F5AA279-4A83-468B-A5F1-887D2C9CF59F,Operational
SRV-SQL18,01:0F:75:B0:26:D4,Windows Server 2019 Standard,CONTOSO,10.1.2.14,QMARUG3,17,5.00.9049.1000,srv-sql18.contoso.local,srv-sql18,03-04-2025 18:43,SYSTEM,16765232,5C130E5D-BE19-4923-B2B3-E4A603314360,Operational
WS-IT432,B8:35:04:B6:BC:F6,Windows Server 2019 Standard,FABRIKAM,10.1.10.152,QXLL9OY,7,5.00.9049.1000,ws-it432.fabrikam.local,ws-it432,23-03-2025 09:07,FABRIKAM\jason.rodriguez,16727725,B891EE63-17A5-4955-A79D-CC16EA2FC9ED,Operational
LT-IT160,3D:72:FE:8C:C4:AF,Windows Server 2022 Std,FABRIKAM,10.1.20.196,8XC64PURK9,8,5.00.9040.1001,lt-it160.fabrikam.local,lt-it160,03-04-2025 13:48,,16756370,FF374032-F589-47AD-8148-BF3E434B8071,Operational
WS-IT068,80:55:37:8E:22:EA,Win Srv 2022 Standard,FABRIKAM,10.1.10.151,V6FM1QO1UQ,3,5.00.9049.1000,ws-it068.fabrikam.local,ws-it068,08-04-2025 13:20,CONTOSO\travis.hernandez,16711599,4DDE299A-4D65-47A5-A394-DBC9E309BDAA,Operational
WS-IT304,5C:0F:50:88:22:98,Windows Server 2019 Standard,FABRIKAM,10.1.10.150,L7I8UCG0DGHICGV3UA1G,3,5.00.9049.1000,ws-it304.fabrikam.local,ws-it304,16-04-2025 13:25,CONTOSO\jeremy.martin,16744749,85637752-8E2D-431D-88A3-304B6736C001,Operational
WS-IT181,B4:22:F4:12:9E:9C,Windows Server 2019 Standard,FABRIKAM,10.1.10.147,ICUO12TSZF,3,5.00.9049.1000,ws-it181.fabrikam.local,ws-it181,17-04-2025 09:28,FABRIKAM\taylor.blake,,08B18383-635F-4D33-8ABC-433A5B50D52D,Operational
WS-IT412,41:DB:6E:89:87:EE,Windows Server 2019 Standard,CORP,10.1.10.148,ACZJWXZ,5,,ws-it412.corp.local,ws-it412,18-04-2025 17:05,CORP\stanley.sanchez,16711708,7E57BF18-10AB-4D64-BDE2-CA7AD7711E1A,Operational
WS-IT054,79:21:2D:09:4C:13,Windows Server 2022 Std,WORKGROUP,10.1.10.149,A04A9RU,3,5.00.9049.1000,,ws-it054,04-04-2025 19:51,CORP\tammy.bishop,16775116,FC0E9F33-D995-4A39-83BA-B1A4F02043E4,Operational
WS-IT478,F9:82:9C:1F:BD:11,Windows Server 2022 Std,CONTOSO,10.1.10.146,968LFMV,6,5.00.9049.1000,ws-it478.contoso.local,ws-it478,06-04-2025 10:59,CONTOSO\john.lucas,16752507,BF84D51B-E83F-408D-919B-02B3150F0680,Operational
LT-IT087,08:F0:54:12:49:F1,Windows Server 2022 Std,FABRIKAM,,U286PBGIYO,9,5.00.9040.1001,lt-it087.fabrikam.local,lt-it087,04-04-2025 17:56,,16704782,AD71DADD-1A8C-475F-818F-F5134A2964F0,Operational
WS-IT435,81:A0:6D:DA:32:FA,Windows Server 2019 Standard,FABRIKAM,10.1.10.145,LENOVOHD5F1MBF9NXDTRQ0TJMA,15,5.00.9040.1001,,ws-it435,25-03-2025 09:13,CONTOSO\robert.bradley,16741075,B8E27238-4B3E-4531-B92C-94A92E8DD8A9,Operational
WS-IT142,38:FA:EF:CF:C4:AF,Win Srv 2022 Standard,CONTOSO,10.1.10.144,7LPPVRG75C,17,5.00.9049.1000,ws-it142.contoso.local,ws-it142,18-04-2025 09:27,CONTOSO\luis.gardner,16798896,56AC1AD9-FA06-4FE0-8845-866F7DE5E6E2,Operational
WS-IT337,AD:8F:18:23:B4:BE,Windows Server 2019 Standard,CONTOSO,10.1.10.143,NABIWPO6M1,3,5.00.9049.1000,ws-it337.contoso.local,ws-it337,28-03-2025 15:09,CORP\renee.singh,16727901,7C874034-96A0-46DA-9A82-7F4416D1BC5E,Operational
WS-IT600,CC:A1:2D:E4:64:0A,Windows Server 2022 Std,FABRIKAM,10.1.10.142,EZMNWPBKGJ,15,5.00.9049.1000,ws-it600.fabrikam.local,ws-it600,22-04-2025 13:41,CORP\sean.garcia,16747067,,Operational
LT-IT042,CD:F6:23:71:BB:83,Windows Server 2019 Standard,CORP,10.1.20.194,K27MTJI4C7,8,5.00.9040.1001,lt-it042.corp.local,lt-it042,19-04-2025 17:59,CORP\renee.green,16784123,06D3A6A7-B4D7-4C6F-A52D-FAA3EC537809,Operational
WS-IT661,69:1A:76:60:2B:79,Win Srv 2022 Standard,FABRIKAM,10.1.10.141,5SFVIN5A893WH4AF8WH4,4,5.00.9049.1000,ws-it661.fabrikam.local,ws-it661,03-04-2025 12:34,FABRIKAM\jacqueline.dean,16754479,DCED2DAD-9524-4261-BA55-A5FA4CC4A451,Operational
WS-IT354,AD:D6:BC:4C:BC:F1,Win Srv 2022 Standard,FABRIKAM,10.1.10.140,QZ6UCU80TC,4,5.00.9049.1000,ws-it354.fabrikam.local,ws-it354,24-03-2025 08:25,CORP\michael.monroe,16723602,,Operational
WS-IT307,4D:C9:56:CB:93:10,Windows Server 2022 Std,CORP,,4138630HIP,4,5.00.9049.1000,ws-it307.corp.local,ws-it307,31-03-2025 08:14,FABRIKAM\alejandra.williams,16721683,DE7FEC4D-A90F-4BC6-826A-263490692DEB,Operational
